,exchange,symbol,timestamp_ms,datetime_utc,datetime,open,high,low,close,volume,pct_chg_on_close,year,month,day,hour,minute,dayofweek,week_of_month,apac_trading_hr,emea_trading_hr,amer_trading_hr,apac_session_high,emea_session_high,amer_session_high,apac_session_low,emea_session_low,amer_session_low,apac_session_open,apac_session_close,emea_session_open,emea_session_close,amer_session_open,amer_session_close
2746,OKX,BTC/USDT:USDT,1713924000000,2024-04-24 02:00:00+00:00,2024-04-24 10:00:00,66741.0,66778.9,66440.0,66534.4,2695.29,-0.0030955484634632713,2024,4,24,10,0,2,3,True,False,False,66920.0,67148.0,67148.0,66114.1,66302.6,65952.6,66339.6,,66377.7,66415.0,66146.9,66339.6
2747,OKX,BTC/USDT:USDT,1713927600000,2024-04-24 03:00:00+00:00,2024-04-24 11:00:00,66534.4,66735.7,66514.6,66624.4,1709.36,0.0013526837245094736,2024,4,24,11,0,2,3,True,False,False,66920.0,66929.9,66929.9,66114.1,66302.6,65952.6,66339.6,,66377.7,66415.0,66146.9,66339.6
2748,OKX,BTC/USDT:USDT,1713931200000,2024-04-24 04:00:00+00:00,2024-04-24 12:00:00,66624.4,67089.0,66593.4,67005.2,3543.9,0.005715623705429218,2024,4,24,12,0,2,3,True,False,False,66920.0,,66914.1,66114.1,,65952.6,66339.6,,66377.7,66415.0,66146.9,66339.6
2749,OKX,BTC/USDT:USDT,1713934800000,2024-04-24 05:00:00+00:00,2024-04-24 13:00:00,67004.8,67082.0,66635.2,66735.1,3424.72,-0.004031030427489091,2024,4,24,13,0,2,3,True,False,False,67089.0,,66914.1,66114.1,,65952.6,66339.6,,66377.7,66415.0,66146.9,66339.6
2750,OKX,BTC/USDT:USDT,1713938400000,2024-04-24 06:00:00+00:00,2024-04-24 14:00:00,66735.0,66799.9,66550.0,66777.7,2117.76,0.0006383447391251629,2024,4,24,14,0,2,3,True,False,False,67089.0,,66850.7,66114.1,,65952.6,66339.6,,66377.7,66415.0,66146.9,66339.6
2751,OKX,BTC/USDT:USDT,1713942000000,2024-04-24 07:00:00+00:00,2024-04-24 15:00:00,66777.7,66890.3,66583.9,66621.6,1944.69,-0.002337606716014351,2024,4,24,15,0,2,3,True,True,False,67089.0,,66780.9,66114.1,,65952.6,66339.6,,66777.7,,66146.9,66339.6
2752,OKX,BTC/USDT:USDT,1713945600000,2024-04-24 08:00:00+00:00,2024-04-24 16:00:00,66621.5,66748.0,66474.1,66527.3,2544.6,-0.0014154568488298214,2024,4,24,16,0,2,3,True,True,False,67089.0,66890.3,66476.3,66114.1,66583.9,65952.6,66339.6,,66777.7,,66146.9,66339.6
2753,OKX,BTC/USDT:USDT,1713949200000,2024-04-24 09:00:00+00:00,2024-04-24 17:00:00,66528.6,66562.4,66260.3,66360.3,3196.08,-0.002510247672759869,2024,4,24,17,0,2,3,True,True,False,67089.0,66890.3,,66114.1,66474.1,,66339.6,66360.3,66777.7,,66146.9,66339.6
2754,OKX,BTC/USDT:USDT,1713952800000,2024-04-24 10:00:00+00:00,2024-04-24 18:00:00,66360.3,66527.9,66202.2,66426.9,3393.64,0.0010036120994025843,2024,4,24,18,0,2,3,False,True,False,67089.0,66890.3,,66114.1,66260.3,,66339.6,66360.3,66777.7,,66146.9,66339.6
2755,OKX,BTC/USDT:USDT,1713956400000,2024-04-24 11:00:00+00:00,2024-04-24 19:00:00,66426.9,66633.0,66363.3,66580.0,2566.24,0.0023047891742653537,2024,4,24,19,0,2,3,False,True,False,67089.0,66890.3,,66114.1,66202.2,,66339.6,66360.3,66777.7,,66146.9,66339.6
2756,OKX,BTC/USDT:USDT,1713960000000,2024-04-24 12:00:00+00:00,2024-04-24 20:00:00,66580.0,66746.1,66330.5,66350.0,3191.23,-0.0034544908380894634,2024,4,24,20,0,2,3,False,True,False,67089.0,66890.3,,66260.3,66202.2,,66339.6,66360.3,66777.7,,66146.9,66339.6
2757,OKX,BTC/USDT:USDT,1713963600000,2024-04-24 13:00:00+00:00,2024-04-24 21:00:00,66350.0,66351.5,65821.0,66065.1,9829.81,-0.004293896006028586,2024,4,24,21,0,2,3,False,True,True,67089.0,66890.3,,66260.3,66202.2,,66339.6,66360.3,66777.7,,66350.0,
2758,OKX,BTC/USDT:USDT,1713967200000,2024-04-24 14:00:00+00:00,2024-04-24 22:00:00,66065.0,66199.9,64736.3,65237.5,21226.27,-0.012527037724910817,2024,4,24,22,0,2,3,False,True,True,67089.0,66890.3,66351.5,66260.3,65821.0,65821.0,66339.6,66360.3,66777.7,,66350.0,
2759,OKX,BTC/USDT:USDT,1713970800000,2024-04-24 15:00:00+00:00,2024-04-24 23:00:00,65237.6,65245.4,64500.0,64625.9,11886.04,-0.009374976049051575,2024,4,24,23,0,2,3,False,True,True,67089.0,66890.3,66351.5,66260.3,64736.3,64736.3,66339.6,66360.3,66777.7,64625.9,66350.0,
2760,OKX,BTC/USDT:USDT,1713974400000,2024-04-24 16:00:00+00:00,2024-04-25 00:00:00,64623.9,64958.4,64335.1,64802.1,9621.06,0.0027264610628245922,2024,4,25,0,0,3,3,False,False,True,67089.0,66890.3,66351.5,66260.3,64500.0,64500.0,66339.6,66360.3,66777.7,64625.9,66350.0,
2761,OKX,BTC/USDT:USDT,1713978000000,2024-04-24 17:00:00+00:00,2024-04-25 01:00:00,64802.0,65134.5,64758.1,64878.9,5465.21,0.0011851467776506919,2024,4,25,1,0,3,3,False,False,True,67082.0,66890.3,66351.5,66260.3,64500.0,64335.1,66339.6,66360.3,66777.7,64625.9,66350.0,
2762,OKX,BTC/USDT:USDT,1713981600000,2024-04-24 18:00:00+00:00,2024-04-25 02:00:00,64878.8,64916.3,64070.0,64143.0,6790.12,-0.011342670729620918,2024,4,25,2,0,3,3,False,False,True,66890.3,66890.3,66351.5,66260.3,64500.0,64335.1,66339.6,66360.3,66777.7,64625.9,66350.0,
2763,OKX,BTC/USDT:USDT,1713985200000,2024-04-24 19:00:00+00:00,2024-04-25 03:00:00,64143.0,64500.0,63777.0,63992.0,8940.48,-0.0023541150242426534,2024,4,25,3,0,3,3,False,False,True,66890.3,66890.3,66351.5,66260.3,64500.0,64070.0,66339.6,66360.3,66777.7,64625.9,66350.0,
2764,OKX,BTC/USDT:USDT,1713988800000,2024-04-24 20:00:00+00:00,2024-04-25 04:00:00,63991.9,64256.2,63608.0,64111.1,6721.08,0.0018611701462682984,2024,4,25,4,0,3,3,False,False,True,66748.0,66748.0,66351.5,66260.3,64500.0,63777.0,66339.6,66360.3,66777.7,64625.9,66350.0,64111.1
2765,OKX,BTC/USDT:USDT,1713992400000,2024-04-24 21:00:00+00:00,2024-04-25 05:00:00,64111.2,64456.2,64001.0,64401.9,2232.58,0.0045358760027516265,2024,4,25,5,0,3,3,True,False,False,66562.4,66746.1,66351.5,66260.3,64500.0,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2766,OKX,BTC/USDT:USDT,1713996000000,2024-04-24 22:00:00+00:00,2024-04-25 06:00:00,64401.7,64414.0,63956.6,64103.5,2535.28,-0.0046334036728730155,2024,4,25,6,0,3,3,True,False,False,64456.2,66746.1,66351.5,64001.0,64500.0,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2767,OKX,BTC/USDT:USDT,1713999600000,2024-04-24 23:00:00+00:00,2024-04-25 07:00:00,64103.6,64345.8,63824.0,64288.5,3731.64,0.0028859578650151096,2024,4,25,7,0,3,3,True,False,False,64456.2,66746.1,66351.5,63956.6,64500.0,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2768,OKX,BTC/USDT:USDT,1714003200000,2024-04-25 00:00:00+00:00,2024-04-25 08:00:00,64288.2,64742.0,64230.0,64548.4,3389.57,0.004042713704628387,2024,4,25,8,0,3,3,True,False,False,64456.2,66746.1,66351.5,63824.0,64500.0,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2769,OKX,BTC/USDT:USDT,1714006800000,2024-04-25 01:00:00+00:00,2024-04-25 09:00:00,64548.3,64669.2,64042.5,64061.5,4432.93,-0.0075431769029131734,2024,4,25,9,0,3,3,True,False,False,64742.0,66351.5,66351.5,63824.0,64500.0,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2770,OKX,BTC/USDT:USDT,1714010400000,2024-04-25 02:00:00+00:00,2024-04-25 10:00:00,64061.5,64342.6,63853.7,64310.0,3677.28,0.0038790849418137707,2024,4,25,10,0,3,3,True,False,False,64742.0,66199.9,66199.9,63824.0,64500.0,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2771,OKX,BTC/USDT:USDT,1714014000000,2024-04-25 03:00:00+00:00,2024-04-25 11:00:00,64310.0,64485.0,64150.0,64296.1,2202.3,-0.00021614056911833934,2024,4,25,11,0,3,3,True,False,False,64742.0,65245.4,65245.4,63824.0,64500.0,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2772,OKX,BTC/USDT:USDT,1714017600000,2024-04-25 04:00:00+00:00,2024-04-25 12:00:00,64296.2,64400.0,64057.6,64352.6,2590.95,0.0008787469224416089,2024,4,25,12,0,3,3,True,False,False,64742.0,,65134.5,63824.0,,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2773,OKX,BTC/USDT:USDT,1714021200000,2024-04-25 05:00:00+00:00,2024-04-25 13:00:00,64352.6,64397.7,64046.0,64232.0,2423.57,-0.0018740501549276978,2024,4,25,13,0,3,3,True,False,False,64742.0,,65134.5,63824.0,,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2774,OKX,BTC/USDT:USDT,1714024800000,2024-04-25 06:00:00+00:00,2024-04-25 14:00:00,64232.0,64411.7,64205.5,64300.1,1462.187,0.0010602192053805748,2024,4,25,14,0,3,3,True,False,False,64742.0,,64916.3,63824.0,,63608.0,64111.2,,66777.7,64625.9,66350.0,64111.1
2775,OKX,BTC/USDT:USDT,1714028400000,2024-04-25 07:00:00+00:00,2024-04-25 15:00:00,64300.1,64391.9,63824.2,64029.0,4243.237,-0.004216167626488909,2024,4,25,15,0,3,3,True,True,False,64742.0,,64500.0,63824.0,,63608.0,64111.2,,64300.1,,66350.0,64111.1
2776,OKX,BTC/USDT:USDT,1714032000000,2024-04-25 08:00:00+00:00,2024-04-25 16:00:00,64033.1,64193.1,63700.2,63947.2,5284.318,-0.0012775461119181042,2024,4,25,16,0,3,3,True,True,False,64742.0,64391.9,64256.2,63824.0,63824.2,63608.0,64111.2,,64300.1,,66350.0,64111.1
2777,OKX,BTC/USDT:USDT,1714035600000,2024-04-25 09:00:00+00:00,2024-04-25 17:00:00,63949.5,64217.6,63811.3,63977.3,3860.685,0.0004707008281832348,2024,4,25,17,0,3,3,True,True,False,64742.0,64391.9,,63700.2,63700.2,,64111.2,63977.3,64300.1,,66350.0,64111.1
2778,OKX,BTC/USDT:USDT,1714039200000,2024-04-25 10:00:00+00:00,2024-04-25 18:00:00,63977.3,63977.3,63336.3,63465.1,10372.052,-0.008005964615574679,2024,4,25,18,0,3,3,False,True,False,64742.0,64391.9,,63700.2,63700.2,,64111.2,63977.3,64300.1,,66350.0,64111.1
2779,OKX,BTC/USDT:USDT,1714042800000,2024-04-25 11:00:00+00:00,2024-04-25 19:00:00,63465.1,64009.2,63455.1,63852.7,5183.389,0.006107293614915799,2024,4,25,19,0,3,3,False,True,False,64742.0,64391.9,,63700.2,63336.3,,64111.2,63977.3,64300.1,,66350.0,64111.1
2780,OKX,BTC/USDT:USDT,1714046400000,2024-04-25 12:00:00+00:00,2024-04-25 20:00:00,63852.7,64325.0,63250.2,63433.8,12315.423,-0.006560411697547508,2024,4,25,20,0,3,3,False,True,False,64742.0,64391.9,,63700.2,63336.3,,64111.2,63977.3,64300.1,,66350.0,64111.1
2781,OKX,BTC/USDT:USDT,1714050000000,2024-04-25 13:00:00+00:00,2024-04-25 21:00:00,63433.8,63594.4,62762.6,63435.3,15341.73,2.36466993936979e-05,2024,4,25,21,0,3,3,False,True,True,64669.2,64391.9,,63700.2,63250.2,,64111.2,63977.3,64300.1,,63433.8,
2782,OKX,BTC/USDT:USDT,1714053600000,2024-04-25 14:00:00+00:00,2024-04-25 22:00:00,63435.3,63879.9,63219.6,63393.4,7368.528,-0.0006605155173854405,2024,4,25,22,0,3,3,False,True,True,64485.0,64391.9,63594.4,63700.2,62762.6,62762.6,64111.2,63977.3,64300.1,,63433.8,
2783,OKX,BTC/USDT:USDT,1714057200000,2024-04-25 15:00:00+00:00,2024-04-25 23:00:00,63393.3,64184.0,63265.1,64123.0,7710.198,0.011509084541923897,2024,4,25,23,0,3,3,False,True,True,64485.0,64391.9,63879.9,63700.2,62762.6,62762.6,64111.2,63977.3,64300.1,64123.0,63433.8,
2784,OKX,BTC/USDT:USDT,1714060800000,2024-04-25 16:00:00+00:00,2024-04-26 00:00:00,64123.1,64530.0,63960.1,64432.0,7520.958,0.004818863746237634,2024,4,26,0,0,4,3,False,False,True,64411.7,64391.9,64184.0,63700.2,62762.6,62762.6,64111.2,63977.3,64300.1,64123.0,63433.8,
2785,OKX,BTC/USDT:USDT,1714064400000,2024-04-25 17:00:00+00:00,2024-04-26 01:00:00,64432.0,64858.0,64364.0,64698.7,8694.958,0.004139247578842875,2024,4,26,1,0,4,3,False,False,True,64411.7,64391.9,64530.0,63700.2,62762.6,62762.6,64111.2,63977.3,64300.1,64123.0,63433.8,
2786,OKX,BTC/USDT:USDT,1714068000000,2024-04-25 18:00:00+00:00,2024-04-26 02:00:00,64698.7,64980.0,64469.1,64709.6,4600.799,0.0001684732459847904,2024,4,26,2,0,4,3,False,False,True,64411.7,64391.9,64858.0,63700.2,62762.6,62762.6,64111.2,63977.3,64300.1,64123.0,63433.8,
2787,OKX,BTC/USDT:USDT,1714071600000,2024-04-25 19:00:00+00:00,2024-04-26 03:00:00,64709.6,64791.7,64557.0,64748.9,2028.031,0.0006073287425667484,2024,4,26,3,0,4,3,False,False,True,64391.9,64391.9,64980.0,63700.2,62762.6,62762.6,64111.2,63977.3,64300.1,64123.0,63433.8,
2788,OKX,BTC/USDT:USDT,1714075200000,2024-04-25 20:00:00+00:00,2024-04-26 04:00:00,64749.0,64998.0,64467.9,64787.9,4086.978,0.0006023268348960276,2024,4,26,4,0,4,3,False,False,True,64217.6,64325.0,64980.0,63700.2,62762.6,62762.6,64111.2,63977.3,64300.1,64123.0,63433.8,64787.9
2789,OKX,BTC/USDT:USDT,1714078800000,2024-04-25 21:00:00+00:00,2024-04-26 05:00:00,64788.0,65321.4,64682.0,64703.0,4692.618,-0.001310429879653463,2024,4,26,5,0,4,3,True,False,False,64217.6,64325.0,64998.0,63811.3,62762.6,62762.6,64788.0,,64300.1,64123.0,63433.8,64787.9
2790,OKX,BTC/USDT:USDT,1714082400000,2024-04-25 22:00:00+00:00,2024-04-26 06:00:00,64703.1,64750.0,64552.8,64610.0,2367.397,-0.0014373367540917448,2024,4,26,6,0,4,3,True,False,False,65321.4,64325.0,64998.0,64682.0,62762.6,62762.6,64788.0,,64300.1,64123.0,63433.8,64787.9
2791,OKX,BTC/USDT:USDT,1714086000000,2024-04-25 23:00:00+00:00,2024-04-26 07:00:00,64610.0,64747.5,64450.2,64502.5,1989.487,-0.0016638291286178442,2024,4,26,7,0,4,3,True,False,False,65321.4,64325.0,64998.0,64552.8,62762.6,62762.6,64788.0,,64300.1,64123.0,63433.8,64787.9
2792,OKX,BTC/USDT:USDT,1714089600000,2024-04-26 00:00:00+00:00,2024-04-26 08:00:00,64502.5,64566.4,64122.0,64326.3,4400.113,-0.002731677066780347,2024,4,26,8,0,4,3,True,False,False,65321.4,64325.0,64998.0,64450.2,62762.6,62762.6,64788.0,,64300.1,64123.0,63433.8,64787.9
2793,OKX,BTC/USDT:USDT,1714093200000,2024-04-26 01:00:00+00:00,2024-04-26 09:00:00,64327.6,64683.1,63867.2,64405.6,6279.425,0.0012327772621774091,2024,4,26,9,0,4,3,True,False,False,65321.4,64184.0,64998.0,64122.0,62762.6,62762.6,64788.0,,64300.1,64123.0,63433.8,64787.9
2794,OKX,BTC/USDT:USDT,1714096800000,2024-04-26 02:00:00+00:00,2024-04-26 10:00:00,64405.6,64680.0,64307.7,64510.1,2599.238,0.0016225297179126574,2024,4,26,10,0,4,3,True,False,False,65321.4,64184.0,64998.0,63867.2,63219.6,63219.6,64788.0,,64300.1,64123.0,63433.8,64787.9
2795,OKX,BTC/USDT:USDT,1714100400000,2024-04-26 03:00:00+00:00,2024-04-26 11:00:00,64510.1,64526.1,64315.1,64394.7,1649.251,-0.0017888671696369984,2024,4,26,11,0,4,3,True,False,False,65321.4,64184.0,64998.0,63867.2,63265.1,63265.1,64788.0,,64300.1,64123.0,63433.8,64787.9
2796,OKX,BTC/USDT:USDT,1714104000000,2024-04-26 04:00:00+00:00,2024-04-26 12:00:00,64394.6,64400.2,64180.5,64221.7,2250.26,-0.002686556502320858,2024,4,26,12,0,4,3,True,False,False,65321.4,,64998.0,63867.2,,63960.1,64788.0,,64300.1,64123.0,63433.8,64787.9
2797,OKX,BTC/USDT:USDT,1714107600000,2024-04-26 05:00:00+00:00,2024-04-26 13:00:00,64221.8,64573.3,64006.1,64561.6,3250.306,0.005292603590375311,2024,4,26,13,0,4,3,True,False,False,65321.4,,64998.0,63867.2,,64364.0,64788.0,,64300.1,64123.0,63433.8,64787.9
2798,OKX,BTC/USDT:USDT,1714111200000,2024-04-26 06:00:00+00:00,2024-04-26 14:00:00,64561.6,64587.5,64255.6,64384.0,1692.683,-0.00275086119303114,2024,4,26,14,0,4,3,True,False,False,65321.4,,64998.0,63867.2,,64467.9,64788.0,,64300.1,64123.0,63433.8,64787.9
2799,OKX,BTC/USDT:USDT,1714114800000,2024-04-26 07:00:00+00:00,2024-04-26 15:00:00,64384.0,64627.0,64232.1,64273.3,3188.072,-0.0017193712723657661,2024,4,26,15,0,4,3,True,True,False,65321.4,,64998.0,63867.2,,64467.9,64788.0,,64384.0,,63433.8,64787.9
2800,OKX,BTC/USDT:USDT,1714118400000,2024-04-26 08:00:00+00:00,2024-04-26 16:00:00,64273.4,64480.6,64227.6,64411.6,2032.243,0.0021517488599465118,2024,4,26,16,0,4,3,True,True,False,65321.4,64627.0,64998.0,63867.2,64232.1,64467.9,64788.0,,64384.0,,63433.8,64787.9
2801,OKX,BTC/USDT:USDT,1714122000000,2024-04-26 09:00:00+00:00,2024-04-26 17:00:00,64411.7,64583.8,64335.0,64492.1,2312.615,0.001249774885269117,2024,4,26,17,0,4,3,True,True,False,65321.4,64627.0,,63867.2,64227.6,,64788.0,64492.1,64384.0,,63433.8,64787.9
2802,OKX,BTC/USDT:USDT,1714125600000,2024-04-26 10:00:00+00:00,2024-04-26 18:00:00,64492.2,64566.4,64049.8,64100.1,3640.134,-0.006078263849370713,2024,4,26,18,0,4,3,False,True,False,64750.0,64627.0,,63867.2,64227.6,,64788.0,64492.1,64384.0,,63433.8,64787.9
2803,OKX,BTC/USDT:USDT,1714129200000,2024-04-26 11:00:00+00:00,2024-04-26 19:00:00,64100.0,64270.0,64066.7,64240.4,1539.02,0.0021887641360933685,2024,4,26,19,0,4,3,False,True,False,64747.5,64627.0,,63867.2,64049.8,,64788.0,64492.1,64384.0,,63433.8,64787.9
2804,OKX,BTC/USDT:USDT,1714132800000,2024-04-26 12:00:00+00:00,2024-04-26 20:00:00,64240.4,64525.0,63946.7,64144.8,5362.313,-0.0014881600986295096,2024,4,26,20,0,4,3,False,True,False,64683.1,64627.0,,63867.2,64049.8,,64788.0,64492.1,64384.0,,63433.8,64787.9
2805,OKX,BTC/USDT:USDT,1714136400000,2024-04-26 13:00:00+00:00,2024-04-26 21:00:00,64144.8,64596.5,63679.2,64498.0,10287.883,0.005506292014317626,2024,4,26,21,0,4,3,False,True,True,64683.1,64627.0,,63867.2,63946.7,,64788.0,64492.1,64384.0,,64144.8,
2806,OKX,BTC/USDT:USDT,1714140000000,2024-04-26 14:00:00+00:00,2024-04-26 22:00:00,64498.3,64823.0,63777.0,63850.0,12171.369,-0.010046823157307205,2024,4,26,22,0,4,3,False,True,True,64680.0,64627.0,64596.5,64006.1,63679.2,63679.2,64788.0,64492.1,64384.0,,64144.8,
2807,OKX,BTC/USDT:USDT,1714143600000,2024-04-26 15:00:00+00:00,2024-04-26 23:00:00,63853.4,64027.2,63340.8,63497.8,9317.611,-0.005516053249804198,2024,4,26,23,0,4,3,False,True,True,64627.0,64823.0,64823.0,64006.1,63679.2,63679.2,64788.0,64492.1,64384.0,63497.8,64144.8,
2808,OKX,BTC/USDT:USDT,1714147200000,2024-04-26 16:00:00+00:00,2024-04-27 00:00:00,63497.7,63795.2,63320.3,63671.7,5492.81,0.0027386775604822944,2024,4,27,0,0,5,3,False,False,True,64627.0,64823.0,64823.0,64006.1,63340.8,63340.8,64788.0,64492.1,64384.0,63497.8,64144.8,
2809,OKX,BTC/USDT:USDT,1714150800000,2024-04-26 17:00:00+00:00,2024-04-27 01:00:00,63671.7,64134.6,63565.0,64006.1,6037.764,0.005251940815150347,2024,4,27,1,0,5,3,False,False,True,64627.0,64823.0,64823.0,64006.1,63340.8,63320.3,64788.0,64492.1,64384.0,63497.8,64144.8,
2810,OKX,BTC/USDT:USDT,1714154400000,2024-04-26 18:00:00+00:00,2024-04-27 02:00:00,64006.1,64171.0,63945.6,64066.4,1742.493,0.0009420977063123726,2024,4,27,2,0,5,3,False,False,True,64627.0,64823.0,64823.0,64227.6,63340.8,63320.3,64788.0,64492.1,64384.0,63497.8,64144.8,
2811,OKX,BTC/USDT:USDT,1714158000000,2024-04-26 19:00:00+00:00,2024-04-27 03:00:00,64066.4,64142.4,63732.7,63747.5,1947.364,-0.0049776481900029035,2024,4,27,3,0,5,3,False,False,True,64627.0,64823.0,64823.0,64227.6,63340.8,63320.3,64788.0,64492.1,64384.0,63497.8,64144.8,
2812,OKX,BTC/USDT:USDT,1714161600000,2024-04-26 20:00:00+00:00,2024-04-27 04:00:00,63747.6,64118.0,63747.5,63985.4,2355.314,0.003731911055335546,2024,4,27,4,0,5,3,False,False,True,64583.8,64823.0,64823.0,64227.6,63340.8,63320.3,64788.0,64492.1,64384.0,63497.8,64144.8,63985.4
2813,OKX,BTC/USDT:USDT,1714165200000,2024-04-26 21:00:00+00:00,2024-04-27 05:00:00,63985.5,64080.0,63809.4,64054.5,1219.362,0.0010799338599116748,2024,4,27,5,0,5,3,True,False,False,64583.8,64823.0,64823.0,64335.0,63340.8,63320.3,63985.5,,64384.0,63497.8,64144.8,63985.4
2814,OKX,BTC/USDT:USDT,1714168800000,2024-04-26 22:00:00+00:00,2024-04-27 06:00:00,64054.4,64054.5,63674.4,63836.7,1609.338,-0.0034002294920731924,2024,4,27,6,0,5,3,True,False,False,64080.0,64823.0,64823.0,63809.4,63340.8,63320.3,63985.5,,64384.0,63497.8,64144.8,63985.4
2815,OKX,BTC/USDT:USDT,1714172400000,2024-04-26 23:00:00+00:00,2024-04-27 07:00:00,63836.6,63927.3,63760.0,63774.6,881.014,-0.000972794646339814,2024,4,27,7,0,5,3,True,False,False,64080.0,64823.0,64823.0,63674.4,63340.8,63320.3,63985.5,,64384.0,63497.8,64144.8,63985.4
2816,OKX,BTC/USDT:USDT,1714176000000,2024-04-27 00:00:00+00:00,2024-04-27 08:00:00,63774.5,63931.0,62851.1,63199.3,9479.546,-0.009020832745324836,2024,4,27,8,0,5,3,True,False,False,64080.0,64823.0,64823.0,63674.4,63340.8,63320.3,63985.5,,64384.0,63497.8,64144.8,63985.4
2817,OKX,BTC/USDT:USDT,1714179600000,2024-04-27 01:00:00+00:00,2024-04-27 09:00:00,63200.0,63288.0,62355.8,62599.2,10029.761,-0.009495358334665194,2024,4,27,9,0,5,3,True,False,False,64080.0,64823.0,64823.0,62851.1,63340.8,63320.3,63985.5,,64384.0,63497.8,64144.8,63985.4
2818,OKX,BTC/USDT:USDT,1714183200000,2024-04-27 02:00:00+00:00,2024-04-27 10:00:00,62599.2,63333.0,62473.1,62933.4,5838.923,0.00533872637350008,2024,4,27,10,0,5,3,True,False,False,64080.0,64823.0,64823.0,62355.8,63340.8,63320.3,63985.5,,64384.0,63497.8,64144.8,63985.4
2819,OKX,BTC/USDT:USDT,1714186800000,2024-04-27 03:00:00+00:00,2024-04-27 11:00:00,62933.4,63150.0,62788.9,63074.3,2294.747,0.002238874746954833,2024,4,27,11,0,5,3,True,False,False,64080.0,64027.2,64171.0,62355.8,63340.8,63320.3,63985.5,,64384.0,63497.8,64144.8,63985.4
2820,OKX,BTC/USDT:USDT,1714190400000,2024-04-27 04:00:00+00:00,2024-04-27 12:00:00,63074.3,63185.0,62935.6,63060.3,1910.876,-0.00022196044981870333,2024,4,27,12,0,5,3,True,False,False,64080.0,,64171.0,62355.8,,63320.3,63985.5,,64384.0,63497.8,64144.8,63985.4
2821,OKX,BTC/USDT:USDT,1714194000000,2024-04-27 05:00:00+00:00,2024-04-27 13:00:00,63060.3,63105.8,62778.5,62986.9,2439.358,-0.0011639652840218506,2024,4,27,13,0,5,3,True,False,False,64080.0,,64171.0,62355.8,,63565.0,63985.5,,64384.0,63497.8,64144.8,63985.4
2822,OKX,BTC/USDT:USDT,1714197600000,2024-04-27 06:00:00+00:00,2024-04-27 14:00:00,62986.9,63144.8,62858.4,63028.3,2521.367,0.0006572795295529676,2024,4,27,14,0,5,3,True,False,False,64080.0,,64171.0,62355.8,,63732.7,63985.5,,64384.0,63497.8,64144.8,63985.4
2823,OKX,BTC/USDT:USDT,1714201200000,2024-04-27 07:00:00+00:00,2024-04-27 15:00:00,63028.4,63156.0,62940.0,62965.3,1709.121,-0.0009995509953465431,2024,4,27,15,0,5,3,True,True,False,64080.0,,64142.4,62355.8,,63732.7,63985.5,,63028.4,,64144.8,63985.4
2824,OKX,BTC/USDT:USDT,1714204800000,2024-04-27 08:00:00+00:00,2024-04-27 16:00:00,62965.4,63059.3,62914.3,63016.7,1174.916,0.0008163226412007951,2024,4,27,16,0,5,3,True,True,False,64080.0,63156.0,64118.0,62355.8,62940.0,63747.5,63985.5,,63028.4,,64144.8,63985.4
2825,OKX,BTC/USDT:USDT,1714208400000,2024-04-27 09:00:00+00:00,2024-04-27 17:00:00,63016.7,63057.0,62866.7,62980.4,1675.093,-0.0005760377804613359,2024,4,27,17,0,5,3,True,True,False,64080.0,63156.0,,62355.8,62914.3,,63985.5,62980.4,63028.4,,64144.8,63985.4
2826,OKX,BTC/USDT:USDT,1714212000000,2024-04-27 10:00:00+00:00,2024-04-27 18:00:00,62981.6,62992.2,62722.0,62800.1,1902.026,-0.002862795409365515,2024,4,27,18,0,5,3,False,True,False,64054.5,63156.0,,62355.8,62866.7,,63985.5,62980.4,63028.4,,64144.8,63985.4
2827,OKX,BTC/USDT:USDT,1714215600000,2024-04-27 11:00:00+00:00,2024-04-27 19:00:00,62800.1,62959.6,62660.0,62865.5,2165.848,0.001041399615605787,2024,4,27,19,0,5,3,False,True,False,63931.0,63156.0,,62355.8,62722.0,,63985.5,62980.4,63028.4,,64144.8,63985.4
2828,OKX,BTC/USDT:USDT,1714219200000,2024-04-27 12:00:00+00:00,2024-04-27 20:00:00,62865.6,63168.0,62806.8,63041.7,3438.534,0.002802809171962295,2024,4,27,20,0,5,3,False,True,False,63931.0,63156.0,,62355.8,62660.0,,63985.5,62980.4,63028.4,,64144.8,63985.4
2829,OKX,BTC/USDT:USDT,1714222800000,2024-04-27 13:00:00+00:00,2024-04-27 21:00:00,63041.7,63270.9,62999.3,63218.8,2675.532,0.0028092516540640933,2024,4,27,21,0,5,3,False,True,True,63333.0,63168.0,,62355.8,62660.0,,63985.5,62980.4,63028.4,,63041.7,
